2010CensusBG,TotPop,EmploymentMix,EmploymentHHMix,IntersectionDensity,ProximitytoTransit,PopDensity,ResDensity,WalkIndex,MedHV,MedRent,MedRent12,MedIncome,MedYrsLived,MedAge,Percent65,Percentage of Households with a person over 65,Percentage of Elderly Population: Female,Percentage of Elderly Population below poverty line,Percentage of Elderly Population living with family,Percentage of Elderly Population not working in the past year
530330256022,852,0.566482944,0.268201483,47.42969835,254.81,3.028255,1.261773,11.33333333,404000,NA,NA,43679,19,48.8,0.329812207,41.13%,0.629893238,0,0.861209964,0.448398577
530330256023,3667,0.3833954,0.314558306,90.88233434,725.55,10.178131,3.030957,10.66666667,515600,1147,13764,55625,12,42.1,0.1098991,23.26%,0.526054591,0,0.955334988,0.960297767
530330257011,1242,0.271050454,0.423817876,44.50785987,950.85,5.094359,2.805589,9.166666667,380500,764,9168,44623,9,45.3,0.140096618,22.22%,0.402298851,0,0.528735632,0.770114943
530330257012,967,0.627245177,0.615207176,92.23206358,-99999,4.602949,2.598976,9.5,355100,1380,16560,44441,5,32,0.136504654,18.16%,0.53030303,0,0.78030303,0.515151515
530330257013,1043,0.409173199,0.310669881,83.11367063,438.55,10.713735,3.194604,11.5,234700,NA,NA,35654,6,31.3,0.06903164,16.40%,0.208333333,0.402777778,1,1
530330257014,1622,0.584777759,0.322928627,153.1537481,254.81,27.711075,12.642537,14.66666667,93800,1462,17544,36875,3,28,0.036374846,7.97%,0.779661017,0.220338983,0.457627119,0.457627119
530330257015,1341,0.571473077,0.372278014,66.88548947,808.7,11.059501,6.729719,11.33333333,NA,1519,18228,37200,2,32.4,0.19388516,24.83%,0.669230769,0,0.680769231,0.746153846
530330257021,1394,0.566890337,0.173399946,35.60998729,835.52,4.97599,2.059646,9,386500,1701,20412,46500,7,36.9,0.078909613,18.15%,0.709090909,0,0.727272727,0.890909091
530330257022,1037,0.167752778,0.108146929,55.81014926,405.02,5.764233,2.095579,9.333333333,317200,1800,21600,56389,15,40.7,0.153543307,32.63%,0.672316384,0.051282051,0.463276836,0.847457627
530330257023,1146,0.48265819,0.270121363,75.71270424,65.71,7.951584,2.456248,12.66666667,338500,1159,13908,45845,18,43.8,0.167539267,36.44%,0.520833333,0.098958333,0.911458333,0.796875
530330258031,1720,0.441670404,0.109581861,116.1143496,123.38,12.998055,4.413293,13.16666667,300300,1545,18540,31026,15,41,0.131042516,30.65%,0.666666667,0.053333333,0.618421053,0.929824561
530330258032,1470,0.710478851,0.396581961,83.37347637,307.12,12.760609,5.156328,14.16666667,230900,1625,19500,38824,7,31,0.134693878,23.52%,0.323232323,0.04040404,0.712121212,0.848484848
530330258033,1565,0.40250625,0.07950107,103.6136032,264.2,18.531864,7.910086,11.83333333,218300,1364,16368,31867,3,30,0.038977636,10.12%,0.606557377,0.344262295,0.229508197,0.606557377
530330258041,1474,0.28515027,0.223000769,95.20513249,75.1,9.39256,3.434593,12.33333333,286300,1875,22500,31528,15,36.4,0.122116689,29.47%,0.627777778,0,0.85,0.761111111
530330258042,725,0.633556989,0.25342867,133.5937524,218.6,6.468932,2.658954,14.83333333,273700,1875,22500,39625,18,44.3,0.215172414,42.91%,0.602564103,0.08974359,0.641025641,1
530330258043,1415,0.495128693,0.409131962,54.27224522,776.51,5.146431,1.585755,10.66666667,325700,1221,14652,39632,9,43.6,0.163250883,27.52%,0.813852814,0.086580087,0.883116883,0.930735931
530330258051,2998,0.710276622,0.249497453,92.59500288,594.12,18.849668,7.73352,13,207700,1723,20676,37661,3,33.8,0.062041361,11.71%,0.629032258,0.198924731,0.704301075,0.672043011
530330258052,1036,0.240588364,0.439160149,61.21903931,1013.89,4.952935,1.625481,9.833333333,315900,1759,21108,27250,8,35.3,0.120656371,23.40%,0.424,0,0.976,0.888
530330258053,1163,0.623464103,0.473149997,115.1517022,559.25,5.019845,2.55956,13.5,309700,1247,14964,38533,10,41.2,0.135855546,20.53%,0.607594937,0,0.708860759,0.816455696
530330258061,1341,0.082157452,0.275207594,81.92256437,378.2,4.902281,1.637749,11,368100,1829,21948,58712,14,44.8,0.178225205,38.39%,0.581589958,0,0.774058577,0.824267782
530330258062,2298,0.205464168,0.538203596,82.19249321,862.34,11.960382,4.819545,10.83333333,458800,1216,14592,51092,6,31.3,0.049608355,8.35%,0.48245614,0.105263158,0.640350877,0.789473684
530330258063,1690,0.480021199,0.457832728,87.84130591,323.21,6.500825,2.334912,12.83333333,352500,2027,24324,35192,11,34.3,0.11183432,28.28%,0.412698413,0,0.888888889,0.624338624
530330260011,1507,0.63237614,0.265442142,125.8852474,673.24,10.399324,4.533747,12.83333333,450200,1894,22728,66500,9,41.8,0.154611812,25.38%,0.613733906,0,0.733905579,0.738197425
530330260012,722,0.473412289,0.326052594,135.9695145,587.41,7.932493,3.768483,12.66666667,440700,2529,30348,64097,20,50.7,0.234072022,41.69%,0.50887574,0,0.792899408,0.727810651
530330260013,1017,0.277514051,0.52362683,118.0679437,119.36,7.905831,3.257171,14.33333333,512500,1206,14472,63646,14,50.5,0.186823992,34.23%,0.489473684,0,0.884210526,0.710526316
530330260014,1148,0.77495229,0.465382153,93.65054782,576.68,6.509705,1.984666,14.16666667,334500,1792,21504,34643,8,41.5,0.143728223,29.14%,0.496969697,0.078787879,0.933333333,0.878787879
530330260015,1310,0.706364935,0.221844684,127.6685068,261.52,10.450769,3.621869,14.5,326000,NA,NA,32487,15,40.6,0.216030534,48.93%,0.590106007,0.102473498,0.625441696,0.565371025
530330260021,3470,0.582798115,0.09210315,53.2547753,-99999,18.038404,6.60715,5.666666667,177900,1371,16452,22222,5,23.4,0.028530259,8.85%,0.888888889,0.242424242,0.757575758,1
530330260022,1471,0.692141426,0.691758707,144.2494175,461.35,9.296114,3.633763,16.16666667,332900,970,11640,38643,5,34.2,0.067723343,11.30%,0.588957055,0.329787234,0.355828221,1
530330260023,1492,0.615293092,0.388099124,79.87492042,299.07,7.347238,2.925107,13.16666667,459400,1129,13548,41641,5,33.7,0.079088472,18.64%,0.398305085,0.127118644,0.754237288,0.669491525
530330260024,2096,0.839325554,0.224630334,154.3300058,187.76,16.300012,6.376913,16.16666667,294200,NA,NA,52008,10,41.9,0.196087786,40.42%,0.464720195,0.04136253,0.795620438,0.895377129
530330261001,1363,0.520368288,0.36843083,77.86440363,423.79,6.719895,1.799532,11.83333333,347700,1732,20784,24518,14,41.6,0.159941306,47.40%,0.711009174,0.160550459,0.701834862,0.853211009
530330261002,2264,0.378288904,0.18329656,62.90066849,934.76,20.851946,7.561593,9.333333333,244400,1200,14400,23214,8,24.7,0.070671378,19.62%,0.39375,0.36875,0.6125,0.83125
530330261003,1147,0.519477312,0.614535306,100.7054981,354.06,7.008207,3.647689,14.16666667,315800,1124,13488,32328,6,47,0.0418483,6.61%,0.791666667,0,1,1
530330261004,2003,0.408969299,0.611886855,40.89754183,1072.9,4.92124,1.695285,10.66666667,NA,1745,20940,30660,5,29.9,0.064935065,16.23%,0.633587786,0,0.618320611,0.809160305
530330261005,1550,0.788957728,0.181275318,99.11746474,555.22,10.138964,4.17987,13.33333333,378000,843,10116,32330,6,34.9,0.189677419,32.67%,0.632653061,0.146258503,0.574829932,0.710884354
530330262001,441,0.877328624,0.858991888,76.2269581,944.15,0.139774,0.053247,15,NA,NA,NA,NA,4,29.9,0.045351474,11.90%,0,0,0.5,1
530330262002,1495,0.547134664,0.6905652,136.1969488,611.55,11.015546,4.05991,15,345100,1263,15156,40947,6,33.6,0.10367893,21.23%,0.6,0,0.858064516,0.819354839
530330262003,2188,0.517458225,0.42409299,73.59257784,580.7,12.241982,4.543185,11.83333333,284400,1182,14184,31184,5,37.2,0.083638026,11.58%,0.56284153,0.049180328,0.907103825,0.721311475
530330262004,1619,0.581708796,0.67298743,52.63345844,646.42,9.167286,4.314683,12.33333333,169800,1276,15312,30935,6,39.3,0.117974058,21.35%,0.240837696,0.167539267,0.717277487,0.759162304
530330263001,395,0.152279625,0.269358724,37.77125868,838.2,0.514079,0.236867,8,385000,1230,14760,42566,8,44,0.156962025,33.33%,0.532258065,0,0.564516129,0.467741935
530330263002,1221,0.420885442,0.755511795,53.04417988,1176.16,2.958621,0.978938,11.66666667,312900,1375,16500,34500,12,37.5,0.123669124,28.90%,0.463576159,0.052980132,0.622516556,0.907284768
530330264001,1025,0.435118071,0.682559077,35.79598854,666.54,3.070347,1.186202,11,285000,1079,12948,20503,6,40.3,0.04195122,10.86%,0.302325581,0,0.697674419,0.348837209
530330264002,1524,0.62711642,0.656241999,51.86921966,0,6.859579,1.966953,14.66666667,306800,1188,14256,26662,6,27.2,0.05657805,20.61%,0.722891566,0.13253012,0.493975904,0.807228916
530330264003,1433,0.516363587,0.450009392,55.28109043,661.17,8.430793,3.300541,11,205000,1193,14316,29792,13,36.3,0.079553385,15.56%,0.412280702,0,0.587719298,0.815789474
530330264004,980,0.378921767,0.520554519,47.33731226,965.61,3.56368,2.283665,10,257100,1429,17148,42021,10,48.9,0.364285714,46.97%,0.823529412,0.050420168,0.504201681,0.742296919
530330264005,1236,0.467420229,0.685933678,47.47525364,278.95,7.050645,2.954882,12.83333333,249700,1164,13968,27491,7,32.4,0.107377049,18.73%,0.381679389,0,0.992366412,1
530330265001,1152,0.19722426,0.108066812,58.95174954,567.29,5.682401,1.469927,9,352700,NA,NA,23536,14,31.3,0.111979167,34.56%,0.728682171,0.093023256,0.643410853,0.751937984
530330265002,1942,0.802379105,0.801083193,167.9064431,269.57,15.306055,5.666866,18.33333333,464300,456,5472,21866,7,30.9,0.137487127,30.24%,0.415730337,0.745318352,0.745318352,0.865168539
530330265003,1298,0.55653835,0.334638192,106.499526,737.62,8.097258,3.72424,12.33333333,324400,1287,15444,30135,7,45.5,0.108628659,22.14%,0.609929078,0.120567376,0.496453901,0.865248227
530330266001,1228,0.813710339,0.673837914,178.33398,497.56,13.504551,4.805773,17,367000,1145,13740,33958,9,37.8,0.086206897,18.29%,0.495238095,0.057142857,0.647619048,0.514285714
530330266002,1310,0.644090024,0.66315875,103.5301326,0,6.911385,2.595726,16,372200,1709,20508,45591,10,37.4,0.134099617,23.58%,0.422857143,0.28,0.942857143,0.805714286
530330267001,1110,0.703796253,0.652246487,156.8313677,474.76,8.679145,3.979896,16.5,298000,1250,15000,57625,6,35.3,0.125225225,25.63%,0.525179856,0,0.690647482,0.71942446
530330267002,2097,0.669678676,0.445078731,72.99925149,-99999,10.669098,3.403732,8,397800,1074,12888,29696,7,29.8,0.091566265,21.52%,0.521052632,0,1,0.615789474
530330267003,824,0.466527077,0.181478155,84.38207397,405.02,5.19649,2.81897,11.33333333,469100,NA,NA,63289,13,54.2,0.316747573,48.43%,0.593869732,0.061302682,0.835249042,0.827586207
530330267004,1260,0.484727751,0.179740122,71.26722151,162.28,6.955563,3.157605,12,464000,1855,22260,63750,13,49.9,0.236507937,32.13%,0.503355705,0.046979866,0.788590604,1
530330268011,1583,0.304427655,0.248605516,173.2151966,249.45,12.228198,4.4726,13.33333333,345000,1754,21048,48401,13,35,0.041692988,10.20%,0.303030303,0,0.681818182,0.575757576
530330268012,1815,0.48592326,0.185050765,117.9522589,0,22.297968,8.071496,13.83333333,236000,1269,15228,28168,5,34.3,0.131129477,28.61%,0.394957983,0.050420168,0.634453782,1
530330268013,839,0.745907088,0.573681825,139.1160996,541.81,12.273353,7.182618,15.5,NA,823,9876,17578,5,38.4,0.042527339,5.47%,0.285714286,0,0.6,1
530330268014,1646,0.01709662,0.528644665,105.551742,673.24,18.933316,5.705301,11.66666667,248200,1563,18756,36974,3,30.9,0.096597813,26.01%,0.270440252,0.150943396,0.51572327,0.58490566
530330268021,1580,0.707871318,0.488507382,133.0745622,574,12.172371,4.090841,15,321400,NA,NA,27614,6,30.3,0.038607595,12.27%,0.68852459,0.491803279,0.213114754,1
530330268022,735,0.436167482,0.478182514,86.88912625,374.17,9.068223,4.305864,12.5,327600,1345,16140,26750,8,34.4,0.129251701,27.88%,0.705263158,0,0.673684211,0.578947368
530330268023,1755,0.507396624,0.130703311,188.0850302,418.43,17.778237,6.716223,13.33333333,319500,1081,12972,29706,8,39.2,0.109401709,25.72%,0.348958333,0.046875,0.619791667,0.729166667
530330268024,1492,0.551840909,0.373348208,94.02689904,480.12,10.605854,3.433396,12.83333333,379400,1324,15888,33650,12,39.1,0.105227882,24.40%,0.49044586,0,0.878980892,0.891719745
530330270001,901,0.505187483,0.261290043,49.17739795,426.48,6.698196,3.077751,10.33333333,320800,1417,17004,23750,9,43.8,0.114317425,15.46%,0.650485437,0.087378641,0.776699029,0.844660194
530330270002,857,0.514080753,0.260087809,46.04124619,887.82,5.554246,1.898943,9.5,320400,1102,13224,31969,16,37,0.091015169,22.87%,0.307692308,0.08974359,0.730769231,1
530330270003,1389,0.56107703,0.259951634,48.78924998,317.85,7.258161,2.659758,11,270000,1154,13848,25821,15,37.8,0.131029518,28.02%,0.412087912,0,0.697802198,0.813186813
530330271001,1790,0.569724491,0.772639265,18.38753727,344.67,9.637864,3.187495,12.33333333,306400,1088,13056,22146,5,38,0.12388856,27.36%,0.583617747,0.114832536,0.351535836,0.795221843
530330271002,2095,0.718258867,0.398902798,99.21616167,517.67,10.754656,3.850116,13.5,282700,976,11712,37889,9,35,0.112171838,30.38%,0.65106383,0.408510638,0.225531915,0.753191489
530330272001,962,0.507440434,0.678183179,52.1277705,351.37,2.822243,1.152954,13,323500,1523,18276,31765,12,45,0.148264984,22.54%,0.503355705,0.085106383,0.825503356,0.758389262
530330272002,1645,0.774228335,0.774965871,61.85513983,639.71,3.505778,1.084767,14.33333333,315400,1424,17088,28207,6,32,0.076595745,17.05%,0.555555556,0.182539683,0.785714286,0.674603175
530330273001,1028,0.422481268,0.162806056,138.8426664,539.13,7.869025,3.176698,12,225900,1241,14892,30951,8,36.9,0.189688716,33.75%,0.425641026,0,0.717948718,0.825641026
530330273002,2121,0.664975558,0.511004288,211.3689075,130.09,25.063335,8.177194,17,286700,980,11760,22415,5,28.7,0.047147572,14.15%,0.43,0.22,0.82,0.89
530330273003,1450,0.282813634,0.722118232,112.1566814,645.08,5.817176,1.476359,13,309700,NA,NA,31111,8,34.4,0.14,25.27%,0.408866995,0,0.9408867,0.876847291
530330273004,1187,0.582363812,0.317510333,121.6247407,431.84,5.684421,2.025703,13.33333333,273700,1202,14424,35710,12,37.8,0.121314238,27.66%,0.388888889,0,0.770833333,0.479166667
530330274001,1603,0.598441667,0.173368987,60.02801478,683.97,6.351446,1.989037,10.33333333,329100,NA,NA,36397,11,37.7,0.099812851,23.94%,0.68125,0,0.66875,0.83125
530330274002,975,0.508836504,0.409500722,52.21456406,497.56,4.337275,1.623698,11,341800,1394,16728,35256,12,44.3,0.143589744,25.89%,0.364285714,0,0.864285714,0.871428571
530330274003,1605,0.682646432,0.832370097,108.5743403,932.08,6.920072,2.630059,15,317600,1168,14016,40625,10,40.4,0.167400881,35.27%,0.593984962,0.22556391,0.481203008,0.838345865
530330274004,1041,0.692217874,0.385672072,49.26359901,295.05,9.244384,3.472194,12.66666667,292400,2128,25536,30258,14,43.3,0.163304515,36.51%,0.435294118,0,0.729411765,0.682352941
530330275001,1487,0.273896011,0.579705346,63.23285246,606.19,9.578666,3.787664,11.33333333,281600,1123,13476,29545,7,52.4,0.224563953,43.63%,0.356265356,0.029126214,0.466830467,0.847665848
530330275002,1156,0.607477143,0.557365775,176.973748,355.4,7.048174,2.774152,16,304600,1203,14436,23611,14,46,0.1607298,28.60%,0.363636364,0.032432432,0.770053476,0.743315508
530330275003,696,0.567026283,0.707001109,83.80007872,612.89,5.47176,2.704433,13.66666667,357000,1103,13236,36719,6,37.9,0.073275862,15.48%,0.843137255,0.156862745,0.215686275,1
530330275004,1513,0.615561966,0.276153272,143.7364528,449.28,17.121865,5.522452,13.66666667,281400,1454,17448,25112,11,34.9,0.09451421,21.55%,0.174825175,0,0.846153846,0.251748252
530330276001,1580,0.507750054,0.588293305,68.00790111,343.33,14.771177,5.328842,12.83333333,429500,1156,13872,38558,6,31.7,0.116993464,23.15%,0.279329609,0,0.698324022,0.441340782
530330276002,2192,0.579223775,0.296231471,42.53203994,370.15,12.211256,4.328534,11.33333333,418400,1397,16764,27196,6,31.6,0.074817518,19.94%,0.548780488,0,0.524390244,0.695121951
530330276003,985,0.519854048,0.401755303,50.07661875,667.88,3.899698,1.896401,10.33333333,609000,2955,35460,60357,13,58.6,0.191878173,29.86%,0.592592593,0.047619048,0.703703704,0.82010582
530330277011,995,0.851147357,0.706308566,14.0064501,756.39,0.573002,0.373171,12.66666667,508400,NA,NA,NA,12,57.1,0.288169869,53.70%,0.76816609,0.098245614,0.349480969,0.858131488
530330277012,650,0.466469111,0.54061548,25.70554779,740.3,0.718277,0.425441,10,632500,NA,NA,75893,12,42.6,0.121538462,26.97%,0.17721519,0,0.607594937,0.556962025
530330277013,723,0.711497189,0.745574127,12.66373072,-99999,0.5566,0.326416,7.5,452200,NA,NA,52414,14,51.8,0.257261411,44.09%,0.489247312,0,0.666666667,0.586021505
530330277014,1270,0.810555961,0.664268536,10.56030715,-99999,0.459472,0.223586,7.666666667,537300,NA,NA,34886,15,58.4,0.267526189,46.00%,0.639889197,0.13253012,0.576177285,0.822714681
530330277015,1370,0.76542213,0.832088176,13.0376824,-99999,0.360287,0.196185,8.166666667,541700,NA,NA,32023,13,43.8,0.205839416,43.36%,0.365248227,0.180851064,0.482269504,0.666666667
530330277021,832,0.625170025,0.358565313,12.47893132,-99999,0.436913,0.237362,5.166666667,798400,1368,16416,35907,8,56.2,0.289663462,42.78%,0.572614108,0,0.809128631,0.692946058
530330277022,1694,0.674952012,0.330414239,12.51892835,-99999,0.56269,0.315558,5.333333333,429700,2108,25296,24671,10,53.5,0.289958408,48.79%,0.522088353,0,0.624497992,0.789156627
530330277023,1351,0.479258355,0.175824599,7.40034103,-99999,0.319171,0.193723,3.666666667,400000,NA,NA,47924,14,45.9,0.139156181,24.92%,0.462765957,0,0.393617021,0.765957447
530330277024,1151,0.551983703,0.266796953,24.50760729,1072.9,0.485,0.260408,9,458200,NA,NA,50272,17,61.1,0.357949609,49.00%,0.575242718,0,0.733009709,0.618932039
530330278001,1097,0.471982971,0.34485352,61.38001681,938.78,5.347897,2.213259,10.16666667,549600,NA,NA,63633,12,51.7,0.277119417,47.92%,0.648026316,0.052631579,0.565789474,0.871710526
530330278002,891,0.543286972,0.337335599,55.7448151,993.77,3.837917,1.903882,10.33333333,624000,NA,NA,104643,18,55,0.282828283,43.48%,0.583333333,0,0.742063492,0.805555556
530330278003,1415,0.313428653,0.114027519,77.09987891,343.33,7.517995,3.134712,10.66666667,403800,2294,27528,58787,13,51,0.181625442,28.47%,0.513618677,0.003891051,0.957198444,0.758754864
530330279001,1265,0.877253176,0.969631488,250.1209505,238.72,5.60146,2.625823,19.66666667,337500,735,8820,49810,8,43.6,0.22055336,40.47%,0.842293907,0.387096774,0.344086022,0.953405018
530330279002,1500,0.845279459,0.721796251,185.9986239,91.2,25.144735,12.63942,19.16666667,NA,997,11964,26829,6,36.7,0.126,22.81%,0.322751323,0.380952381,0.380952381,0.301587302
530330279003,936,0.496321172,0.363105974,137.3958621,206.53,7.092853,4.213276,14.33333333,312000,1269,15228,34491,8,45.9,0.101495726,11.25%,0.431578947,0,0.663157895,0.568421053
530330279004,1345,0.250223901,0.392268355,138.1005415,97.9,14.509895,4.347574,14,366300,1233,14796,25423,12,35.1,0.094423792,23.82%,0.417322835,0,0.692913386,0.905511811
530330279005,1229,0.214546471,0.438959136,101.2297206,148.86,12.67558,4.094553,13.16666667,377100,1190,14280,48546,18,39.7,0.085435313,20.28%,0.333333333,0,0.752380952,0.561904762
530330279006,1680,0.351339489,0.443639326,88.59900736,0,7.925722,2.929687,13.16666667,400000,1125,13500,52025,9,45.1,0.139843279,25.60%,0.693965517,0,0.693965517,0.806034483
530330280001,1499,0.646642665,0.796213669,107.030394,190.44,5.610054,1.957344,16.66666667,368800,1215,14580,33004,4,29.2,0.095396931,20.08%,0.468531469,0,0.755244755,0.552447552
530330280002,2049,0.725605586,0.231785761,100.6744059,403.68,31.796596,9.062573,13.16666667,NA,1398,16776,32500,5,35.1,0.058565154,17.08%,0.566666667,0.25,0.608333333,0.925
530330280003,1006,0.631288162,0.474369744,96.96632903,355.4,7.650586,3.946972,14,257600,1038,12456,31313,6,36.5,0.18389662,26.20%,0.497297297,0.362162162,0.324324324,1
530330281001,1259,0.603408269,0.558493167,81.5447012,519.01,10.235036,3.55259,13.33333333,298400,1092,13104,24423,6,36.4,0.103256553,20.89%,0.669230769,0.107692308,0.838461538,0.738461538
530330281002,1390,0.714072382,0.885661496,56.11701486,431.84,5.148445,1.433416,14.66666667,324800,1049,12588,29118,11,31.7,0.058273381,14.99%,0.654320988,0,0.481481481,0.703703704
